"username","commentcount","likecount","type","description","pubyear","pubmonth","pubday","posturl"
"joebiden","299","22600","Photo","#NeverForget","2019","9","11","https://www.instagram.com/p/B2Rn-Sihi9z/"
"joebiden","654","18061","Video","JoAnne, the good news is the bad news: you won the contest, and you're coming to Houston with me. Grateful for JoAnne's support and that of our incredible supporters.","2019","9","10","https://www.instagram.com/p/B2PyA0GgKfM/"
"joebiden","712","23354","Photo","The #TeamJoe energy outside of the #NHDems2020 convention was incredible!","2019","9","7","https://www.instagram.com/p/B2HkG8Dhsgf/"
"joebiden","421","17095","Photo","Thank you to everyone who joined us in Laconia and New Castle. As I discussed this evening, we’ve got to do everything in our power to end this gun violence epidemic. That starts with passing universal background checks and banning assault weapons and high-capacity magazines.","2019","9","7","https://www.instagram.com/p/B2GCLf_hQ-u/"
"joebiden","421","17095","Photo","Thank you to everyone who joined us in Laconia and New Castle. As I discussed this evening, we’ve got to do everything in our power to end this gun violence epidemic. That starts with passing universal background checks and banning assault weapons and high-capacity magazines.","2019","9","7","https://www.instagram.com/p/B2GCLf_hQ-u/"
"joebiden","421","17095","Photo","Thank you to everyone who joined us in Laconia and New Castle. As I discussed this evening, we’ve got to do everything in our power to end this gun violence epidemic. That starts with passing universal background checks and banning assault weapons and high-capacity magazines.","2019","9","7","https://www.instagram.com/p/B2GCLf_hQ-u/"
"joebiden","421","17095","Photo","Thank you to everyone who joined us in Laconia and New Castle. As I discussed this evening, we’ve got to do everything in our power to end this gun violence epidemic. That starts with passing universal background checks and banning assault weapons and high-capacity magazines.","2019","9","7","https://www.instagram.com/p/B2GCLf_hQ-u/"
"joebiden","875","44305","Photo","I always enjoy stopping by the @colbertlateshow. Make sure to tune in tonight at 11:35 PM ET to watch the interview!","2019","9","5","https://www.instagram.com/p/B2AwlA6hNUo/"
"joebiden","318","11186","Video","Looking forward to talking with @stephenathome about what’s at stake in this election and why I’m running for president. Tune in to the @colbertlateshow tonight!","2019","9","4","https://www.instagram.com/p/B2ADj5zhGrg/"
"joebiden","1617","84005","Photo","Our students deserve better.","2019","9","4","https://www.instagram.com/p/B1-EEigBuNR/"
"joebiden","286","7006","Video","This Labor Day, we celebrate the battles waged and victories won by organized labor. Unions built the great American middle class, and it’s time we recognize that.

I promise you if I’m elected president, unions will have no stronger champion in the White House.","2019","9","3","https://www.instagram.com/p/B17gJr8h3li/"
"joebiden","446","17762","Photo","Today, I'm asking you to do one thing, and it has nothing to do with our campaign. When you cross paths with someone working a job that makes your day-to-day life better—and I promise you, it will happen many times today—tell them ""thank you."" Tell them you appreciate the work that they do. That it matters to you, and to your community. That's it. 
Say thank you to the people who build our roads and bridges. Keep our water systems working. Teach our kids and take care of the sick among us. Race into our burning buildings. Grow our food, build our cars, and pick up the garbage off our streets. 
Say thank you—because these are the people who make America run. Not the Wall Street bankers. Not the CEOs or hedge fund managers. Ordinary people doing extraordinary things. 
Happy Labor Day.","2019","9","2","https://www.instagram.com/p/B1609ichSQT/"
"joebiden","872","19054","Photo","Had a great town hall in Greenville yesterday where we discussed our plans increase mental health services in schools &amp; ensure educators are receiving the pay they deserve. Thank you for a great trip, South Carolina!","2019","8","30","https://www.instagram.com/p/B1zBUITB-MU/"
"joebiden","872","19054","Photo","Had a great town hall in Greenville yesterday where we discussed our plans increase mental health services in schools &amp; ensure educators are receiving the pay they deserve. Thank you for a great trip, South Carolina!","2019","8","30","https://www.instagram.com/p/B1zBUITB-MU/"
"joebiden","872","19054","Photo","Had a great town hall in Greenville yesterday where we discussed our plans increase mental health services in schools &amp; ensure educators are receiving the pay they deserve. Thank you for a great trip, South Carolina!","2019","8","30","https://www.instagram.com/p/B1zBUITB-MU/"
"joebiden","872","19054","Photo","Had a great town hall in Greenville yesterday where we discussed our plans increase mental health services in schools &amp; ensure educators are receiving the pay they deserve. Thank you for a great trip, South Carolina!","2019","8","30","https://www.instagram.com/p/B1zBUITB-MU/"
"joebiden","482","14466","Photo","Grateful to everyone who attended our town hall at Clinton College. As I discussed this morning, we need to stand up to President Trump’s constant attacks on immigrants and end his inhumane policies. We’re stronger because of our diversity — not in spite of it.","2019","8","29","https://www.instagram.com/p/B1wr6ZCBb-B/"
"joebiden","482","14466","Photo","Grateful to everyone who attended our town hall at Clinton College. As I discussed this morning, we need to stand up to President Trump’s constant attacks on immigrants and end his inhumane policies. We’re stronger because of our diversity — not in spite of it.","2019","8","29","https://www.instagram.com/p/B1wr6ZCBb-B/"
"joebiden","482","14466","Photo","Grateful to everyone who attended our town hall at Clinton College. As I discussed this morning, we need to stand up to President Trump’s constant attacks on immigrants and end his inhumane policies. We’re stronger because of our diversity — not in spite of it.","2019","8","29","https://www.instagram.com/p/B1wr6ZCBb-B/"
"joebiden","482","14466","Photo","Grateful to everyone who attended our town hall at Clinton College. As I discussed this morning, we need to stand up to President Trump’s constant attacks on immigrants and end his inhumane policies. We’re stronger because of our diversity — not in spite of it.","2019","8","29","https://www.instagram.com/p/B1wr6ZCBb-B/"
"joebiden","295","14585","Photo","Wrapped up our day at Limestone College. I enjoyed hearing from students about the need to reform our criminal justice system and get assault weapons off our streets. I know with these young folks at the helm, America's best days still lie ahead.","2019","8","29","https://www.instagram.com/p/B1us3xoBr4p/"
"joebiden","1244","61487","Photo","Was on the hunt for doughnuts in Spartanburg. Mission accomplished.","2019","8","28","https://www.instagram.com/p/B1ufRC1h9sL/"
"joebiden","332","16221","Photo","Thank you to everyone who came out to our town hall in Spartanburg, South Carolina! As I shared this afternoon, we need to repeal Trump’s tax cuts for the super-wealthy, make college more affordable, and rebuild America’s middle class.","2019","8","28","https://www.instagram.com/p/B1uKWzthiAo/"
"joebiden","332","16221","Photo","Thank you to everyone who came out to our town hall in Spartanburg, South Carolina! As I shared this afternoon, we need to repeal Trump’s tax cuts for the super-wealthy, make college more affordable, and rebuild America’s middle class.","2019","8","28","https://www.instagram.com/p/B1uKWzthiAo/"
"joebiden","332","16221","Photo","Thank you to everyone who came out to our town hall in Spartanburg, South Carolina! As I shared this afternoon, we need to repeal Trump’s tax cuts for the super-wealthy, make college more affordable, and rebuild America’s middle class.","2019","8","28","https://www.instagram.com/p/B1uKWzthiAo/"
"joebiden","332","16221","Photo","Thank you to everyone who came out to our town hall in Spartanburg, South Carolina! As I shared this afternoon, we need to repeal Trump’s tax cuts for the super-wealthy, make college more affordable, and rebuild America’s middle class.","2019","8","28","https://www.instagram.com/p/B1uKWzthiAo/"
"joebiden","1045","23736","Video","This ad wasn’t easy for me to record. Health care is personal to me. Deeply personal.","2019","8","27","https://www.instagram.com/p/B1r2CKaB8ou/"
"joebiden","769","42645","Photo","Happy #InternationalDogDay from Major and camera-shy Champ!","2019","8","27","https://www.instagram.com/p/B1pZ6IBh4MN/"
"joebiden","824","22203","Video","It’s simple—everyone has the right to live proud, open, and free. And as I said to Kevin and Michael—LGBTQ rights are civil rights.","2019","8","25","https://www.instagram.com/p/B1mt09fBnuF/"
"joebiden","260","13833","Photo","Highly recommend the grilled cheese and milkshakes at Lindy’s Diner. Thanks for a great send-off, New Hampshire!","2019","8","25","https://www.instagram.com/p/B1kZDr3hTyT/"
"joebiden","318","17143","Photo","The people of Keene, New Hampshire, know that if we come together and remember who we are as Americans, there’s not a single thing we can’t do. Thank you to everyone who joined us this afternoon!","2019","8","24","https://www.instagram.com/p/B1kMLhQBhrM/"
"joebiden","318","17143","Photo","The people of Keene, New Hampshire, know that if we come together and remember who we are as Americans, there’s not a single thing we can’t do. Thank you to everyone who joined us this afternoon!","2019","8","24","https://www.instagram.com/p/B1kMLhQBhrM/"
"joebiden","318","17143","Photo","The people of Keene, New Hampshire, know that if we come together and remember who we are as Americans, there’s not a single thing we can’t do. Thank you to everyone who joined us this afternoon!","2019","8","24","https://www.instagram.com/p/B1kMLhQBhrM/"
"joebiden","1033","39563","Photo","This election is not a joke.","2019","8","24","https://www.instagram.com/p/B1j1rtPhpBF/"
"joebiden","401","13150","Photo","New Hampshire really is God’s country. Thank you for a great evening, Croydon!","2019","8","24","https://www.instagram.com/p/B1h89IRhOsE/"
"joebiden","258","16622","Photo","It was great to be back with folks at Dartmouth College today for our Health Care Town Hall.

Health care is one of the biggest issues in this election. A Biden administration will ensure health care is a right not a privilege—and give everyone the peace of mind they deserve.","2019","8","24","https://www.instagram.com/p/B1htLcAhF3u/"
"joebiden","258","16622","Photo","It was great to be back with folks at Dartmouth College today for our Health Care Town Hall.

Health care is one of the biggest issues in this election. A Biden administration will ensure health care is a right not a privilege—and give everyone the peace of mind they deserve.","2019","8","24","https://www.instagram.com/p/B1htLcAhF3u/"
